"","mu_w1","mu_w2","mu_w3","mu_w4","mu_w5","mu_alpha","mu_beta","mu_a_infl","mu_b_infl","mu_sigma_infl"
"221",0.87990659,0.88291156,0.91178957,0.99047329,1.0120289,2.1228788,0.21699655,0.36059106,0.11617325,0.12876992
"222",0.92959155,0.90281467,0.92460935,0.98180136,1.0302544,2.3808327,0.2083845,0.36469598,0.1201014,0.13035932
"223",0.86518953,0.90347728,0.87159284,0.92712012,1.03509,2.3542719,0.20149305,0.3845738,0.12377891,0.12367031
"224",0.86653704,0.86784002,0.9211335,0.93745303,0.96731936,2.3637623,0.15114449,0.40984679,0.11729835,0.12791594
"225",0.89275123,0.8519219,0.89841515,0.92597656,0.98861407,2.2770249,0.13450052,0.43579667,0.11488001,0.12463585
"226",0.87070325,0.83936015,0.94263973,0.98019507,1.0366637,2.2109125,0.1742589,0.42568226,0.10982741,0.12420138
"227",0.89847213,0.84611325,0.95481275,0.97136506,1.0204564,2.0983082,0.19097263,0.41069643,0.11738765,0.12228156
"228",0.91194101,0.92742315,0.89127217,0.98387325,0.97754549,2.2617964,0.19711765,0.38550736,0.10895174,0.12525289
"229",0.89598749,0.96780396,0.93706593,0.99549945,1.027358,1.9404364,0.2466576,0.36689715,0.10536576,0.13732073
"230",0.91006299,0.95777329,0.90963585,0.99657075,1.0522951,1.9854572,0.279395,0.37080698,0.10656623,0.13456815
"231",0.90848884,0.8707073,0.9285763,1.0201898,1.0035834,2.0033083,0.30819244,0.37534977,0.1068637,0.13515123
"232",0.89639789,0.90417165,0.9396451,0.93778506,0.99441818,1.8773316,0.31028728,0.39176401,0.10783602,0.14283118
"233",0.79669317,0.89578511,0.90720346,0.90591782,0.98273444,2.1516606,0.26199887,0.34049439,0.11311778,0.14251712
"234",0.91652534,0.85331109,0.84546763,0.97063031,1.0365164,2.0321729,0.22661948,0.41673782,0.11038916,0.13903321
"235",0.92344462,0.87034327,0.85422279,1.0077516,1.0431093,2.1678027,0.21393574,0.38368347,0.11277558,0.13851994
"236",0.89896217,0.9000423,0.90551797,1.0202659,1.0326568,2.0128078,0.21844883,0.38319604,0.11593609,0.13819587
"237",0.93039361,0.88739312,0.9404176,1.0304227,1.0332885,1.9724174,0.22925425,0.38799327,0.11519645,0.13700111
"238",0.91523744,0.93958214,0.89401244,1.0496748,0.99132158,2.1209748,0.16475257,0.38214437,0.11901868,0.14110336
"239",0.93716804,0.93873494,0.93647724,0.96439816,1.0653457,1.8285766,0.25737604,0.39422286,0.11803438,0.14475204
"240",0.93062258,0.95983679,0.94120904,0.95937969,0.95547915,1.9335755,0.33068795,0.34270155,0.12450156,0.14645595
"241",0.95055963,0.93099484,0.97726052,0.92380077,1.0331983,2.1732781,0.33813006,0.33821408,0.12856403,0.1491444
"242",0.87816538,0.85370214,0.92684688,0.90671977,1.0086613,2.3729663,0.30443397,0.37138366,0.13105451,0.14993158
"243",0.8942487,0.84850737,0.95105073,0.92088968,1.0512024,2.4012474,0.29283436,0.36291303,0.13931078,0.14703529
"244",0.88296442,0.87860868,0.91905294,0.95481921,1.0128479,2.1579999,0.31863124,0.36791365,0.13732435,0.14808218
"245",0.8309075,0.86650209,0.86599157,0.9008535,1.0115639,2.0935434,0.31620721,0.3651114,0.1362693,0.14824484
"246",0.8749366,0.9597261,0.95624308,1.0290365,1.0020659,2.2114087,0.31133212,0.32972291,0.13525827,0.14839629
"247",0.86204675,0.90954685,0.90366602,0.90494538,1.0007985,2.2212398,0.25713472,0.36178831,0.12644897,0.1447504
"248",0.88638416,0.86502465,0.91319882,0.89311063,0.98079157,2.2165184,0.21477126,0.37345674,0.12917061,0.14360333
"249",0.88257583,0.89207652,0.86254557,0.90933663,0.966954,2.3007076,0.29062998,0.37789279,0.13261877,0.14553022
"250",0.82187152,0.88669585,0.87879185,0.87616445,0.99059121,2.1288057,0.31117231,0.37958184,0.12131854,0.14065941
"251",0.82963335,0.88224004,0.88840897,0.88319571,0.99877012,2.2117528,0.33057863,0.35945408,0.12562969,0.14247415
"252",0.90747452,0.93973997,0.95463028,0.96512735,1.024432,2.2338453,0.35656471,0.38648048,0.11737158,0.14452043
"253",0.88486324,0.9261167,0.92885231,0.94913866,1.0585841,2.3994656,0.29795482,0.39079138,0.1277238,0.13945979
"254",0.90146542,0.91587686,0.90738158,0.94183063,1.0364633,2.3094541,0.29043174,0.39118108,0.12833983,0.14118258
"255",0.8528852,0.90820764,0.91241401,0.97605971,1.0476246,2.5132919,0.29333444,0.38227744,0.1326163,0.13986188
"256",0.88923953,0.92586101,0.88484829,0.91574286,1.0088615,2.3805436,0.3625426,0.37194376,0.13222313,0.13946824
"257",0.89932871,0.9151332,0.93462068,0.96936681,1.0146144,2.6113192,0.35642102,0.35803699,0.13230539,0.14051462
"258",0.76471798,0.88756333,0.83433968,0.918496,0.95842156,2.6259701,0.27251609,0.32044638,0.1271979,0.13445478
"259",0.86357659,0.92425412,0.92966679,1.0137282,1.0505544,2.504191,0.3397783,0.26066674,0.12402149,0.13397195
"260",0.8425686,0.86768837,0.90471312,0.95566178,0.97521745,2.6212117,0.23827373,0.31937005,0.11754155,0.13261172
"261",0.87494607,0.91722431,0.91964559,0.92496625,1.0317551,2.3342371,0.22011659,0.33564289,0.12324811,0.13277014
"262",0.91283177,0.87620064,0.91600297,0.96120551,0.97314015,2.2935851,0.22974169,0.3685891,0.13832268,0.13384182
"263",0.89987324,0.94225585,0.94980937,0.9842301,1.0505698,2.0557566,0.23347297,0.44841484,0.14617473,0.13147887
"264",0.89263484,0.89100369,0.8834066,0.95492345,1.0030618,2.0058275,0.27923709,0.47916905,0.13480064,0.13335748
"265",0.89119047,0.92671911,0.93524877,0.98708,1.0143748,1.9309589,0.25788568,0.45007093,0.12829713,0.13293967
"266",0.85470667,0.88535371,0.97271591,0.9390837,0.97918265,2.3982131,0.26170366,0.41875805,0.13562447,0.13480331
"267",0.88631896,0.97722357,0.93747414,0.99536744,0.99430646,2.3289252,0.16032517,0.43545906,0.13997725,0.13300175
"268",0.93284125,0.94105463,0.95982214,1.0439556,0.99000008,2.2954126,0.18679176,0.39962348,0.14865708,0.13277109
"269",0.86261086,0.87986341,0.91047706,0.93646815,0.97771087,2.4675346,0.14526689,0.38112439,0.14954333,0.13549724
"270",0.94864609,0.92297327,0.95868672,0.95960535,1.00106,1.7523064,0.32432524,0.3863975,0.13638893,0.14053702
"271",0.91433047,0.91562207,0.9365301,0.96345168,1.0298223,2.1561292,0.33095277,0.32407517,0.14764443,0.14168255
"272",0.92033195,0.90310603,0.95488123,0.96165469,1.0332867,2.162994,0.33395958,0.31618676,0.14206466,0.14017405
"273",0.91263504,0.90007378,0.92573755,0.9662844,1.0080853,1.9941236,0.33682419,0.28411961,0.14492373,0.14045512
"274",0.96750462,0.90253862,0.92365937,0.99017617,1.0161643,1.7639078,0.34102523,0.30833792,0.14343193,0.1370094
"275",0.92060957,0.9428503,0.95530441,0.97697954,1.0321452,2.0856535,0.32188001,0.31981836,0.13930232,0.13833912
"276",0.92297669,0.89527164,0.94791225,0.92222481,1.0365705,2.1672056,0.36161897,0.3370751,0.1460672,0.13606656
"277",0.92416968,0.92267167,0.94034783,0.91918813,0.98673632,2.0125355,0.28260673,0.3396574,0.14579105,0.141499
"278",0.90720906,0.88600309,0.9506944,0.98663042,0.99465159,1.9452056,0.15901326,0.3484914,0.14312384,0.13110363
"279",0.91989731,0.91979581,0.92088905,0.9431789,1.0219572,2.1036192,0.14650836,0.37106034,0.13799023,0.13111195
"280",0.92697662,0.92278966,0.95809403,0.98113618,1.0312393,2.2436521,0.17497892,0.34080186,0.138846,0.13093197
"281",0.91707228,0.86715093,0.87398164,0.9245406,0.97260515,2.5500566,0.20112327,0.3097129,0.14273896,0.127314
"282",0.80418969,0.90420501,0.89093635,0.97012119,0.99191405,2.7039305,0.17262241,0.31258876,0.13754003,0.1363152
"283",0.83059934,0.90139609,0.86727975,0.91016975,0.98077084,2.6691676,0.16134008,0.28524091,0.13290298,0.13457979
"284",0.83338061,0.89698368,0.89487035,1.0064792,1.022154,2.4644789,0.24616609,0.2708594,0.1325922,0.1319366
"285",0.82413309,0.92294327,0.94639409,0.95105143,1.0149562,2.5537776,0.19790031,0.3234209,0.13697035,0.12905528
"286",0.88423405,0.92472232,0.96009502,0.99228527,1.0286353,2.7625009,0.24187792,0.32465243,0.14179894,0.13191951
"287",0.87158899,0.93696266,0.98630999,0.96585854,1.008909,2.6566419,0.22620742,0.3037584,0.14125196,0.13049105
"288",0.85898855,0.89240952,0.90346601,0.95827745,1.0251725,2.6379513,0.24057582,0.34399155,0.13097707,0.13555772
"289",0.925539,0.88594327,0.92170975,0.95257393,1.0052432,2.5283851,0.30088092,0.36306894,0.12593212,0.13998022
"290",0.87256462,0.93845476,0.95484329,0.95279554,1.0133381,2.2577725,0.25353672,0.39004516,0.12930392,0.14409917
"291",0.94268313,0.90517562,0.92984315,0.96222541,1.0013926,2.3371612,0.25314262,0.37856277,0.13730633,0.14576235
"292",0.83421497,0.86468721,0.87593693,0.91216413,1.0099527,2.5521221,0.26070208,0.35284176,0.12578332,0.14683014
"293",0.83478057,0.8835206,0.88479312,0.92198071,1.0126306,2.7229225,0.2584642,0.35217294,0.12814927,0.14726923
"294",0.85998908,0.87457302,0.94918271,0.90293008,1.0054412,2.8306098,0.25491854,0.415176,0.11827108,0.1530913
"295",0.89390351,0.8586666,0.92601493,0.94721726,0.97903414,2.8810398,0.25487979,0.43204976,0.12141251,0.1543279
"296",0.9080782,0.9473593,0.95912238,0.93822877,1.0226953,2.4151387,0.27000922,0.42155312,0.12857072,0.15440027
"297",0.87829218,0.8558305,0.91716222,0.95089335,1.0131733,2.5097182,0.29309454,0.45633256,0.12216364,0.15206384
"298",0.92434144,0.9372676,0.97354746,0.99575223,1.0038276,2.3508443,0.25284673,0.37575452,0.13008747,0.15946844
"299",0.90768334,0.95368728,0.97460469,0.95682866,0.98568692,2.3893351,0.37017313,0.38837476,0.13958114,0.15699959
"300",0.95074087,0.90120951,0.97827687,0.97973516,0.98340406,2.4332887,0.34353825,0.38481665,0.13653594,0.16112333
"301",0.884657,0.87462974,0.90103563,0.94753373,0.98796068,2.6930787,0.35583299,0.44634404,0.13470373,0.16253995
"302",0.86429079,0.92476354,0.90026618,0.91298897,0.99139711,2.6136438,0.33801387,0.42715007,0.13758323,0.16074785
"303",0.88827739,0.86084852,0.90920355,0.97218518,0.95763912,2.6639695,0.30034225,0.4513369,0.12999015,0.15826277
"304",0.86934263,0.88210846,0.91862702,0.91032865,0.98422141,2.6766688,0.43074096,0.42747252,0.14091801,0.15975803
"305",0.88804934,0.91564138,0.91578743,0.96614923,0.95460111,2.5252814,0.27229575,0.43740856,0.14191761,0.15872539
"306",0.89271772,0.90759018,0.9090987,0.96148054,0.95703153,2.5666098,0.31397293,0.43153494,0.1419313,0.15898578
"307",0.90491613,0.85750762,0.90921768,0.9442526,0.97000049,2.6231528,0.25642354,0.43914318,0.1427765,0.15640346
"308",0.86781396,0.88459505,0.88130052,0.95979987,0.98240602,2.7194182,0.27802165,0.43786699,0.138801,0.15594628
"309",0.9277942,0.86511878,0.8413836,0.89045109,0.93317065,3.1375122,0.19135026,0.39902716,0.13510565,0.15447933
"310",0.87462353,0.88746834,0.92544348,0.96532025,1.0018061,2.6194725,0.20162254,0.38907314,0.13638323,0.15223559
"311",0.89341784,0.89693922,0.90464561,0.98953644,1.0240524,2.7713359,0.23888004,0.42399406,0.13279821,0.14449846
"312",0.92766503,0.89224279,0.94802591,0.91345985,0.94697309,3.0104084,0.28860926,0.40218732,0.13015875,0.14677919
"313",0.82365701,0.86471474,0.90389983,0.9381884,1.0002604,2.7855917,0.25407282,0.36727738,0.11510451,0.14391681
"314",0.91820692,0.90260643,0.86885206,0.93727807,1.036877,2.6950398,0.30687252,0.3643842,0.1280015,0.14699255
"315",0.88596073,0.91642025,0.89344844,0.92630772,0.98170217,2.4691584,0.312323,0.39536821,0.12642623,0.14140608
"316",0.9188596,0.88062571,0.91731318,0.91991056,0.99681534,2.4521269,0.27763762,0.35902322,0.11593948,0.14837252
"317",0.87216197,0.92444982,0.91812064,0.93308003,1.0134236,2.5036141,0.28092871,0.34277296,0.10860328,0.14739337
"318",0.88385248,0.89872573,0.89771131,0.97708023,0.99538454,2.3553584,0.31332045,0.30598187,0.11687374,0.1447838
"319",0.85693577,0.9061105,0.90487389,0.90742187,0.97463845,2.3964598,0.28241274,0.31057872,0.12412402,0.14484573
"320",0.87430053,0.88464135,0.87081434,0.92719483,1.0229816,2.6681073,0.36237019,0.33140942,0.12172331,0.14634442
"321",0.89292592,0.86791915,0.87146016,0.95293401,1.0361272,2.5661542,0.35178528,0.34231722,0.11941811,0.14176885
"322",0.90362567,0.84421817,0.86821795,0.90106654,0.94916694,2.5726922,0.38292434,0.3121844,0.11926285,0.14297985
"323",0.85417385,0.90313169,0.9172768,0.98517387,1.0101555,2.2098543,0.34952716,0.32134403,0.12203953,0.14040137
"324",0.9405785,0.93833121,0.95666264,0.92801248,0.98894282,1.9455369,0.33637276,0.34201048,0.11634219,0.14589085
"325",0.95652794,0.89088779,0.89644088,0.91780642,0.98487405,2.0340022,0.35496971,0.3980664,0.12213154,0.14543528
"326",0.91914115,0.89789182,0.88590854,0.94626647,1.0122461,2.1730517,0.31316379,0.36483225,0.1147385,0.15543392
"327",0.91897141,0.89544574,0.87560781,0.91757604,0.98738648,2.1789164,0.36922229,0.35199787,0.11565669,0.15681537
"328",0.92235481,0.92055733,0.90752096,0.92096086,0.96994748,1.9688652,0.31968765,0.32749653,0.10680899,0.15117279
"329",0.88647977,0.91919634,0.91600176,0.9265971,1.0312025,1.9157218,0.39126073,0.31465487,0.11212995,0.1513971
"330",0.90795101,0.90902741,0.86290104,0.9158717,1.0112995,2.127228,0.39227513,0.31490239,0.10922124,0.15144632
"331",0.84236274,0.9345028,0.9423789,0.93629097,0.95559959,2.1634245,0.38357661,0.30151915,0.11537252,0.14672159
"332",0.87334562,0.92983799,0.92831937,0.91554597,1.0120792,2.2319105,0.40874384,0.3112856,0.11542596,0.14416862
"333",0.86068431,0.94841606,0.95118828,0.89869819,0.98761283,2.2318085,0.39015199,0.2998214,0.11737157,0.14634071
"334",0.90663486,0.903967,0.99104499,0.93951581,0.99191036,2.4153161,0.29074804,0.35031901,0.11379287,0.14258933
"335",0.90494699,0.88746981,0.92020464,0.98421955,0.98618407,2.3215132,0.30588695,0.3955019,0.12011559,0.14837886
"336",0.9036066,0.9163731,0.92416612,0.9812317,0.99506038,2.1080709,0.2816569,0.39198535,0.11367895,0.14818084
"337",0.94804333,0.89313911,0.92472394,0.99125881,1.0009745,2.3353061,0.34940049,0.41207701,0.11966246,0.14712269
"338",0.94715968,0.88474583,0.90525235,0.97903987,0.97333439,2.7560033,0.3427868,0.41983584,0.11529784,0.15298939
"339",0.82860327,0.91599201,0.89225118,0.98403051,0.99799631,2.7550091,0.34302253,0.40847107,0.11806599,0.15307166
"340",0.92146069,0.87794109,0.91772685,0.97409757,0.99046788,2.8388758,0.35858915,0.41801359,0.11708194,0.15232604
"341",0.82139788,0.92477403,0.91871859,0.96114618,1.0296173,2.7026899,0.33436736,0.4212679,0.10976708,0.14987119
"342",0.84954285,0.92116394,0.86785903,0.97338031,0.98636866,2.596294,0.24712488,0.39678803,0.11981956,0.14075482
"343",0.86983316,0.9202612,0.84368335,0.96706469,0.98222441,2.4359402,0.25420842,0.39778309,0.12416994,0.13719211
"344",0.88847818,0.91783162,0.8473156,0.95995009,0.99455173,2.4468767,0.2412986,0.39562394,0.12163621,0.13958506
"345",0.84752041,0.88213795,0.91705795,0.97508486,0.98434847,2.5316954,0.23470941,0.38533459,0.12288189,0.14277076
"346",0.81418709,0.89256935,0.80489891,0.92598303,0.96681051,2.5764209,0.2183432,0.37998584,0.12278329,0.1474593
"347",0.84662608,0.85951191,0.88740601,0.98944608,1.0126077,2.3520265,0.38557555,0.36135219,0.12404329,0.14619896
"348",0.84254474,0.94321365,0.90339279,0.92349446,1.0009915,2.2437162,0.25297784,0.34524264,0.12780357,0.15149024
"349",0.88697208,0.97858313,0.95240064,1.0219261,1.03802,2.2463662,0.24130017,0.32602424,0.12221785,0.15124043
"350",0.84259352,0.90100187,0.97419952,0.98565689,0.97331363,2.3763207,0.341505,0.38523506,0.1177794,0.14575058
"351",0.85106784,0.88261176,0.90313434,0.96405772,1.0077404,2.5363948,0.28566784,0.38773477,0.12456847,0.14307645
"352",0.83171156,0.89069129,0.90510032,0.98942134,0.99142655,2.5253795,0.29095381,0.38676424,0.12205357,0.14405382
"353",0.84252574,0.88665498,0.90397427,0.92496655,0.99434266,2.6467129,0.26936794,0.3804525,0.11859618,0.14399409
"354",0.84856887,0.88601176,0.88918944,0.93829035,0.98699877,2.5845491,0.23223594,0.34211574,0.1198126,0.14456009
"355",0.90224101,0.8989805,0.92825742,0.97537129,1.033511,2.3779239,0.20215448,0.40009031,0.11357426,0.13891763
"356",0.96641887,0.89603333,0.89638176,0.93195473,0.98022921,2.3158303,0.31943831,0.36483226,0.10888514,0.13477317
"357",0.87343987,0.93201491,0.93753721,0.94052319,0.96475477,2.500533,0.21230622,0.37565977,0.11260274,0.13792834
"358",0.86040974,0.95869386,0.94454689,0.9571214,1.0434793,2.3889423,0.19575318,0.36519057,0.11479194,0.14063029
"359",0.93182863,0.98181322,0.934648,1.0230131,1.0424617,2.2429707,0.16993096,0.41177706,0.11314982,0.14102997
"360",0.86615969,0.9047275,0.95782918,0.93021116,1.0019994,2.3188494,0.18462732,0.39678566,0.11695763,0.1418522
"361",0.8916623,0.93317101,0.93595864,0.94758446,1.0038737,2.5118561,0.11725576,0.39023397,0.12070399,0.14862417
"362",0.87722536,0.86198033,0.90571857,0.90433948,1.0207903,2.7876951,0.10246298,0.38652696,0.11911949,0.15235259
"363",0.83778536,0.83607954,0.8955063,0.92277508,0.96485646,2.8273025,0.13011838,0.38306288,0.12168791,0.15197165
"364",0.86810845,0.9083431,0.87095708,0.89065054,0.9974188,2.8677809,0.1692749,0.38490424,0.12663666,0.15440439
"365",0.83468846,0.91807725,0.96017743,0.92857259,1.0181093,3.117049,0.13326344,0.36059149,0.13024,0.15549407
"366",0.85900671,0.90628478,0.93752098,1.0019578,1.0517324,2.7882249,0.14733465,0.35743825,0.13301748,0.1517479
"367",0.83463966,0.90134161,0.93306713,1.0061893,1.0078277,3.1524857,0.11493431,0.34113514,0.13476928,0.15047227
"368",0.82687183,0.9440416,0.91405047,0.95329396,1.0054916,2.7298578,0.22995704,0.37795842,0.12877853,0.151967
"369",0.84101334,0.88077254,0.97111547,0.97425271,1.0175676,2.6228853,0.22883397,0.38166997,0.12952351,0.16239482
"370",0.87107663,0.87055059,0.89441955,0.90426868,0.97925285,2.6842652,0.25080415,0.37161612,0.13608687,0.16061889
"371",0.83168474,0.83986633,0.9216145,0.9345703,0.9466951,2.6082271,0.2829967,0.36125998,0.13818801,0.16051786
"372",0.84857631,0.88420163,0.83924685,0.92264654,1.0112517,2.8403069,0.32348814,0.34516785,0.13530112,0.16034928
"373",0.83470322,0.86352763,0.88095757,0.93198487,0.9317531,2.305334,0.36836557,0.32533522,0.14560071,0.15642127
"374",0.84815596,0.80232519,0.89215406,0.89869194,0.99237853,2.5764761,0.39609887,0.2976209,0.13427698,0.14930001
"375",0.83267286,0.89021343,0.87436687,0.96103769,1.0199709,2.4441725,0.45198101,0.2453184,0.13899948,0.16016297
"376",0.90009219,0.89275376,0.88459019,0.92997415,0.97151374,2.4260288,0.34139414,0.24174119,0.12423539,0.15880461
"377",0.89216606,0.86497143,0.86097802,0.91674264,0.9942845,2.1224352,0.3051107,0.25643607,0.12116497,0.15748374
"378",0.8239897,0.85316891,0.82604552,0.94357363,0.98742268,2.1760118,0.36183195,0.24721074,0.12559693,0.15971829
"379",0.89300491,0.87281966,0.91343123,0.92074063,0.92905988,2.0388965,0.2647584,0.26794725,0.12369354,0.1468898
"380",0.8995272,0.91874851,0.9573276,0.95323922,1.0084095,2.3633042,0.21727457,0.28758453,0.11582273,0.15056258
"381",0.89433841,0.96125398,0.92820129,0.99939327,1.021149,2.365129,0.2144578,0.2826536,0.11325827,0.15042593
"382",0.93407345,0.92297328,0.9250614,0.97317819,0.99196859,2.4122911,0.22968352,0.28819778,0.1092271,0.14975519
"383",0.93758495,0.98161768,0.90862245,0.99902253,1.0074904,2.0509879,0.25381577,0.29407448,0.1070824,0.1483903
"384",0.86510458,0.84678662,0.90276113,0.97792919,1.0543465,2.0718724,0.29530927,0.25810088,0.12068516,0.15093503
"385",0.86019118,0.93475625,0.9071245,0.90730368,0.93762683,2.0338851,0.27669478,0.29333188,0.11807663,0.14916817
"386",0.88209056,0.8906519,0.88617192,0.8883024,0.98517723,2.0236801,0.30462973,0.28679183,0.12231528,0.14833289
"387",0.91083104,0.96514626,0.94122085,0.9355338,0.98890024,1.7852534,0.29230745,0.30394839,0.11836453,0.14822404
"388",0.91563483,0.93610859,0.94387688,0.94049086,1.0169283,1.8737851,0.2668554,0.31124822,0.11392361,0.14944885
"389",0.89493471,0.92611149,0.95274016,0.93773443,0.99982826,1.8561259,0.2343127,0.31204606,0.11161113,0.14594872
"390",0.85526921,0.91863695,0.90547865,1.0100595,1.0037483,2.2075113,0.25545994,0.32166627,0.1217215,0.14310013
"391",0.8518149,0.87940581,0.9569343,0.98807518,0.9685912,2.3815995,0.30226437,0.38769746,0.11452051,0.14448651
"392",0.74770179,0.89143599,0.91060083,0.87418875,0.97811877,2.4268092,0.32716176,0.4130801,0.11805239,0.14405644
"393",0.85400199,0.8983422,0.91356052,0.9358085,1.0572705,2.3977127,0.36561836,0.35999656,0.11076006,0.14734189
"394",0.83251197,0.90396887,0.92360491,0.94110539,0.96407169,2.395242,0.24577844,0.35686892,0.11097604,0.14706763
"395",0.9262086,0.90987913,0.92430976,0.97206729,1.0155755,2.1134323,0.25235061,0.31985008,0.11300569,0.15007016
"396",0.9212815,0.86306936,0.91074178,1.0140307,1.0357375,2.232269,0.27534635,0.30071438,0.11079886,0.1532554
"397",0.92799227,0.92296419,0.90090195,0.97327793,0.97761053,1.9209991,0.34164793,0.3244088,0.11340265,0.15550436
"398",0.91989287,0.95405356,0.90237638,0.95341805,1.0394219,2.3099755,0.22304309,0.23691911,0.11438597,0.15264912
