"","mu_w1","mu_w2","mu_w3","mu_w4","mu_w5","mu_alpha","mu_beta","mu_a_infl","mu_b_infl","mu_sigma_infl"
"215",0.69652582,0.67424763,0.7388335,0.83968585,0.91675237,1.4168633,0.51719537,-0.29162128,0.037365865,0.13992431
"216",0.65908698,0.72270077,0.76855777,0.73315882,0.90350605,1.3466273,0.5585429,-0.32810761,0.021211514,0.1328696
"217",0.6733555,0.66022403,0.64639831,0.95890342,0.87057803,1.7297188,0.49792529,-0.29576987,0.024877838,0.14987518
"218",0.64145162,0.66649069,0.73387163,0.67978847,0.86820749,1.0694748,0.30911218,-0.34846819,0.014773038,0.13700378
"219",0.58518322,0.68873878,0.68089934,0.81341107,0.87988178,1.6165984,0.36486735,-0.31976994,0.0073598006,0.15390558
"220",0.67853613,0.69037001,0.73271642,0.92830524,0.89032722,1.7022805,0.26615896,-0.33856051,0.018898676,0.13977998
"221",0.63600501,0.72076895,0.69875966,0.8862706,0.88390143,2.0519846,0.23640529,-0.37936205,0.0039510463,0.13558066
"222",0.66932873,0.66367663,0.73184987,0.79485724,0.85639667,2.0869257,0.20044566,-0.27528649,0.0099700431,0.149584
"223",0.64800769,0.65670238,0.72971129,0.77438912,0.8798582,1.9913755,0.17793795,-0.2794487,0.0094867454,0.14821422
"224",0.63455186,0.72108987,0.74903576,0.84815434,0.92489915,1.8556383,0.21768844,-0.29429546,0.011128701,0.15115421
"225",0.69428116,0.66251285,0.69655425,0.79939435,0.89291347,1.5322216,0.26641972,-0.20246771,0.0091053187,0.14177794
"226",0.69340823,0.79575161,0.71995357,0.83318982,0.90244086,1.7001981,0.22635477,-0.23583544,0.003327404,0.13506733
"227",0.69323682,0.79573072,0.72337858,0.8336802,0.90528336,1.5849491,0.1420901,-0.27392281,0.0086736505,0.13356242
"228",0.69215103,0.77571351,0.73944967,0.84559023,0.95385748,1.4415457,0.1453984,-0.25628219,0.0051062453,0.13678769
"229",0.62242325,0.57499072,0.70568097,0.79761387,0.8475959,1.7419071,0.064123871,-0.28301636,0.0075289101,0.13890564
"230",0.63346378,0.69059778,0.71289954,0.78983681,0.8928353,1.3393097,0.09811817,-0.43269507,0.017527506,0.13149247
"231",0.65538029,0.74144491,0.76156048,0.88686759,0.93795407,1.4036675,0.21111165,-0.37552375,0.022303801,0.14175011
"232",0.71059497,0.69580905,0.7183032,0.78561052,0.87368127,1.570601,0.10966128,-0.39363322,0.016715019,0.14965562
"233",0.57166005,0.64407112,0.72003005,0.85357647,0.93550639,1.2785813,0.10459491,-0.32046334,0.025848483,0.15752261
"234",0.66220399,0.74110731,0.77665771,0.83944081,0.92443502,1.3898235,0.059198145,-0.31064043,0.031015399,0.16542104
"235",0.60814179,0.7171672,0.72838275,0.84872636,0.91984807,1.4891306,0.074738079,-0.30248682,0.029447317,0.15974208
"236",0.60354009,0.64943998,0.73145168,0.81476883,0.83310976,1.4503256,0.070070492,-0.46090028,0.02556908,0.1555761
"237",0.62683455,0.67646564,0.71489399,0.82510368,0.86652686,1.0712438,0.09276853,-0.42626858,0.030352325,0.15565839
"238",0.60638607,0.70030338,0.70894766,0.80056606,0.86641312,1.1768126,0.082513085,-0.40296525,0.024106137,0.14685916
"239",0.79106138,0.66660274,0.71113745,0.81584009,0.92811815,1.067102,0.055435728,-0.4884236,0.027140303,0.154232
"240",0.6710262,0.71972308,0.75232178,0.85033087,0.93451825,1.0371876,0.0039036585,-0.42986128,0.028709445,0.16332223
"241",0.63252287,0.63143064,0.7148378,0.81972713,0.84658799,1.3593493,0.16989543,-0.38474496,0.040575116,0.14946914
"242",0.64456478,0.6519762,0.69068084,0.78514525,0.84888836,1.6651653,0.12406295,-0.40360507,0.045419909,0.14158822
"243",0.66335978,0.63828494,0.66382284,0.90941982,0.85187639,1.5631098,0.13426777,-0.31291998,0.041367049,0.13953597
"244",0.69039138,0.66221716,0.64789018,0.78534315,0.92030551,1.7874674,0.1296704,-0.29756865,0.05495575,0.14682916
"245",0.73370119,0.697124,0.67811887,0.7873437,0.89703715,1.6855376,0.19155432,-0.25357201,0.055110087,0.14471125
"246",0.65120383,0.70122772,0.81715936,0.85468807,0.85614395,1.4614833,0.20896791,-0.34986906,0.032705742,0.14191285
"247",0.5929806,0.74011622,0.72730155,0.8710621,0.9160287,1.4015503,0.17854893,-0.25177344,0.033054787,0.13835882
"248",0.69600187,0.68136461,0.78530476,0.85523952,1.0033293,1.5823074,0.25363935,-0.27453225,0.024237892,0.1212677
"249",0.62075266,0.70313493,0.72128713,0.79081539,0.83490368,1.9339908,0.15191836,-0.15403032,0.0096059639,0.1357939
"250",0.72899444,0.70098909,0.73572426,0.8547437,0.96646102,1.8657206,0.22027274,-0.22807037,0.026261601,0.15282058
"251",0.71785404,0.6466377,0.75514555,0.72791374,0.89911069,1.8288077,0.39889407,-0.26082221,0.026490323,0.15472027
"252",0.73019997,0.72885268,0.81748153,0.83620041,0.87361149,1.543976,0.3672648,-0.28148361,0.029761837,0.15733505
"253",0.68254952,0.69233125,0.77088077,0.71992434,0.90445029,1.4659007,0.30077142,-0.24491273,0.030872311,0.16272686
"254",0.67483223,0.75684416,0.71193174,0.82850333,0.8911363,1.5384598,0.2803628,-0.32848974,0.045721538,0.16048353
"255",0.69660111,0.74576104,0.7621475,0.88355176,0.92767498,1.4476747,0.31139364,-0.15880788,0.0351164,0.1440961
"256",0.59935763,0.72644382,0.71497038,0.77331659,0.86626247,1.6241789,0.18148398,-0.32527212,0.031516516,0.15279502
"257",0.63660119,0.73264144,0.72861502,0.85082685,0.87005204,1.667681,0.20609492,-0.32258347,0.031228282,0.14175984
"258",0.63940115,0.67553662,0.73650257,0.79907115,0.92533707,1.7175112,0.22413587,-0.32650415,0.024172689,0.14769439
"259",0.64373363,0.65141901,0.70798421,0.77399688,0.89690059,1.6908632,0.19764439,-0.35160471,0.027629748,0.14877807
"260",0.66697895,0.67569442,0.72261618,0.7800891,0.89804758,1.6071228,0.19918246,-0.36852873,0.033189906,0.14098446
"261",0.71687897,0.75203943,0.72783831,0.8185649,0.91888232,2.1017357,0.21437058,-0.28512494,0.036982802,0.13400261
"262",0.59057435,0.66832181,0.73517568,0.77825091,0.90147988,2.2958665,0.27471952,-0.2929128,0.035338597,0.145146
"263",0.75464501,0.73283623,0.73453435,0.79859682,0.80553809,1.7575525,0.11792466,-0.3196965,0.046006502,0.15585042
"264",0.66312376,0.70669308,0.77954177,0.82932896,0.9301712,1.9198286,0.22183882,-0.26945562,0.045997928,0.15992338
"265",0.67831007,0.63525379,0.6785867,0.76023291,0.86042155,1.7935447,0.21705242,-0.269771,0.060892084,0.14717778
"266",0.75438196,0.69554535,0.74786584,0.89211916,0.91833064,1.4530597,0.28209394,-0.20391406,0.063844611,0.1397544
"267",0.76000683,0.68479989,0.74682543,0.86178269,0.94669928,1.4848834,0.30461711,-0.17549683,0.063648973,0.14107035
"268",0.56344514,0.70188536,0.69781214,0.80718117,0.92369001,1.8042995,0.26686903,-0.35857797,0.060059128,0.12189325
"269",0.71368735,0.70731257,0.72203421,0.82995159,0.87276079,1.8340801,0.20303013,-0.41980379,0.048673656,0.13464431
"270",0.61150079,0.7151392,0.73423894,0.81846908,0.93123207,1.5677448,0.16228944,-0.31689489,0.032322052,0.16253368
"271",0.68001233,0.73047935,0.7501083,0.81796226,0.90569586,1.2747737,0.15521654,-0.31546789,0.026189116,0.16039093
"272",0.59564833,0.57360726,0.64940069,0.72585993,0.81284629,1.6248528,0.24543019,-0.29936798,0.033769574,0.15890561
"273",0.77006191,0.69911777,0.78167143,0.87836115,0.95361438,1.3698597,0.15204175,-0.34751103,0.034657491,0.16183066
"274",0.60963914,0.67732749,0.69667703,0.82666085,0.90729942,1.4988352,0.14696695,-0.29702238,0.040257641,0.15420191
"275",0.62781747,0.70912562,0.75182976,0.81176075,0.87376113,1.4855114,0.18008327,-0.38506651,0.037462249,0.15494534
"276",0.60737496,0.73977033,0.72755004,0.82113526,0.87198528,1.2412337,0.22690555,-0.3216134,0.023734895,0.15091382
"277",0.59576237,0.69459038,0.71734362,0.83527295,0.91467836,1.1819059,0.28347502,-0.30456631,0.01577055,0.15136035
"278",0.7765414,0.68531663,0.73480938,0.86235273,0.88093307,1.3410814,0.33245522,-0.34050026,0.028634913,0.14717757
"279",0.66292701,0.70904872,0.71041416,0.80269882,0.89276283,1.5670496,0.25459653,-0.36984133,0.013419736,0.14790585
"280",0.69532409,0.57669132,0.67786674,0.79664726,0.85287393,1.8231535,0.29672014,-0.23415373,0.011419284,0.16781195
"281",0.75083734,0.63162654,0.78919017,0.88121622,0.91158665,1.6035127,0.33190877,-0.25395746,0.017262388,0.18090337
"282",0.67664739,0.72979167,0.7006342,0.85928622,0.93466287,1.4693401,0.31218015,-0.19852379,0.018544502,0.17733621
"283",0.61354034,0.68603082,0.66617725,0.83251343,0.89929442,1.1956785,0.22616545,-0.22410255,0.011138804,0.17342264
"284",0.73556445,0.65445158,0.7569551,0.79534398,0.93171402,1.4842561,0.28288242,-0.22951952,0.030554983,0.15045865
"285",0.69231555,0.63101382,0.7208863,0.87384504,0.89135671,1.6135789,0.40387185,-0.22452891,0.034894645,0.14307626
"286",0.64559635,0.6679834,0.68658261,0.80856259,0.88651515,1.7221876,0.43836026,-0.14551675,0.032403406,0.1585558
"287",0.64722315,0.72454254,0.74957117,0.81721808,0.87408944,1.7514472,0.39972946,-0.15594319,0.022587676,0.16075684
"288",0.68973934,0.6907434,0.76148681,0.79291818,0.90461927,1.8689889,0.30905604,-0.20301947,0.016331972,0.16270293
"289",0.60931455,0.72653689,0.7427896,0.73568008,0.92623017,1.4994437,0.30109059,-0.25737449,0.023753164,0.17115836
"290",0.73992367,0.6225324,0.66600853,0.93709116,0.87276088,1.479938,0.17351439,-0.3787265,0.015069503,0.1790267
"291",0.56530682,0.76269553,0.80368034,0.71155257,0.91057832,1.0434049,0.055755371,-0.28974636,0.018392629,0.15252717
"292",0.61941828,0.68957749,0.78017108,0.81320416,0.9253697,1.1800968,0.14896302,-0.31655144,0.029055932,0.14517855
"293",0.64813894,0.69324374,0.74070962,0.85653122,0.95423555,1.2105161,0.12002021,-0.19713895,0.029360819,0.14464452
"294",0.6590957,0.66128023,0.77965465,0.85012726,0.91503603,1.1862177,0.10963195,-0.2228348,0.027148472,0.14263121
"295",0.66273736,0.68244671,0.67998763,0.79145078,0.85613199,1.1973959,0.11041971,-0.24205015,0.033003145,0.14276026
"296",0.73020368,0.71234642,0.68685456,0.79503728,0.88879953,1.5254805,0.1183482,-0.23121669,0.015970278,0.14011971
"297",0.67991881,0.71201707,0.68874122,0.7982178,0.87282627,1.6368321,0.13161837,-0.24219405,0.014840526,0.14355799
"298",0.72107763,0.6427025,0.67176257,0.81238199,0.95132787,1.5963378,0.22072875,-0.28254731,0.0099855337,0.14447787
"299",0.70058446,0.74047958,0.72541788,0.77878481,0.89170971,1.7245284,0.25724489,-0.43709035,0.013444348,0.14221107
"300",0.67592704,0.70917245,0.76654692,0.81272798,0.88732193,1.7684051,0.3292303,-0.40271067,0.012277741,0.15126228
"301",0.65006425,0.71635374,0.70406743,0.86655076,0.84890712,1.5171842,0.24988324,-0.45299446,0.039576023,0.13949065
"302",0.71144881,0.69143029,0.72435694,0.80854876,0.92735782,2.0242161,0.14578177,-0.33767742,0.028064122,0.14547569
"303",0.64935875,0.67733533,0.71763422,0.81035872,0.91902903,2.1680095,0.10666852,-0.33604918,0.029395622,0.14116654
"304",0.63311765,0.70237575,0.72966578,0.78657577,0.86285685,1.8273462,0.10461698,-0.27210439,0.030405877,0.15005271
"305",0.63693783,0.65458807,0.75017915,0.82363181,0.94899272,1.7716858,0.18845799,-0.34243204,0.033936,0.16327538
"306",0.65951509,0.67756848,0.67442091,0.76421602,0.86653699,1.9100507,0.15104975,-0.3944042,0.029690693,0.16390086
"307",0.68469601,0.71921326,0.70957412,0.88121812,0.95005851,1.6556568,0.20196762,-0.4041631,0.040561247,0.14623196
"308",0.60845536,0.71547641,0.69345876,0.78504524,0.9143847,1.4968811,0.28696517,-0.5934658,0.024248069,0.14940434
"309",0.6292114,0.75376323,0.73652791,0.79128762,0.90809748,1.7767863,0.29601502,-0.65349354,0.022494461,0.14840249
"310",0.68088319,0.73415801,0.71811246,0.81956984,0.95083729,1.7430273,0.29635746,-0.67910459,0.019427609,0.14520672
"311",0.69869659,0.7646427,0.72681818,0.84285222,0.8889096,1.6857114,0.28247305,-0.66548577,0.018561215,0.14578991
"312",0.55986759,0.70765333,0.7382773,0.81638796,0.90363255,1.6272983,0.2867315,-0.6258105,0.031774904,0.13965649
"313",0.65215506,0.72001724,0.7478307,0.83460401,0.926864,1.5336486,0.28446331,-0.60849175,0.031632551,0.14236756
"314",0.60343379,0.66508917,0.71948501,0.7752686,0.87527009,1.3475383,0.27290462,-0.47053697,0.029153934,0.13997484
"315",0.6035709,0.73590907,0.75980923,0.84020755,0.93297893,1.2692439,0.24430189,-0.46670755,0.022169721,0.14438785
"316",0.68430414,0.68466905,0.7289553,0.848858,0.87134917,1.5821627,0.28950434,-0.48971596,0.024123647,0.13291559
"317",0.70253478,0.65854312,0.7309639,0.82438893,0.91533139,1.6687668,0.29675913,-0.49729953,0.018556606,0.13533456
"318",0.65572168,0.61939059,0.69920104,0.79181136,0.87415051,1.496759,0.32941541,-0.45545916,0.011487999,0.1334868
"319",0.653365,0.61494591,0.61467287,0.81173187,0.8269461,1.626423,0.3688795,-0.4484025,0.014167786,0.13621795
"320",0.75695737,0.78869157,0.80982043,0.8949939,0.96661281,1.3441951,0.35877084,-0.36290911,0.036167356,0.13797656
"321",0.72820072,0.71068271,0.79010526,0.8386701,0.94832018,1.5718465,0.39102322,-0.3526387,0.037243842,0.14085324
"322",0.6042452,0.6616425,0.67720725,0.80512967,0.8187871,2.0742012,0.28231078,-0.40516159,0.041225067,0.15292069
"323",0.61998406,0.64883415,0.75732418,0.77712701,0.92087172,1.7799549,0.23549003,-0.4906773,0.028326959,0.16702599
"324",0.64964313,0.70119443,0.7383515,0.824909,0.87537186,1.8373208,0.28765247,-0.48666428,0.032343053,0.16486965
"325",0.66999343,0.65626595,0.71797745,0.8703812,0.95375354,1.6215604,0.22724162,-0.45072145,0.044016374,0.17160057
"326",0.72552169,0.71133106,0.69773738,0.82094947,0.90211906,1.1046708,0.41556718,-0.42956157,0.026045175,0.16368388
"327",0.61580149,0.72978374,0.73842376,0.81501492,0.88789505,1.357463,0.23607538,-0.39634662,0.021651441,0.17906259
"328",0.69468382,0.69879533,0.69654226,0.84252585,0.92116607,1.4944337,0.3636267,-0.40231077,0.022902927,0.1562928
"329",0.62361509,0.65412798,0.72329795,0.79512007,0.87639179,1.5963204,0.50284087,-0.49960448,0.011772669,0.15030302
"330",0.68618741,0.7113078,0.70486144,0.89869396,0.88628473,1.5153771,0.31526238,-0.61621543,0.016466128,0.16162785
"331",0.66418256,0.66536417,0.73990897,0.83931041,0.89821761,1.4752988,0.3348829,-0.54921557,0.016338849,0.15747293
"332",0.70903986,0.67689033,0.72557731,0.92547215,0.87915961,1.6227467,0.28522998,-0.42818353,0.031706071,0.15867474
"333",0.69120434,0.62963327,0.71895847,0.80033674,0.90654926,1.7831066,0.32311297,-0.47209829,0.016062337,0.1591494
"334",0.56918075,0.62513511,0.69733547,0.77146923,0.78771582,2.137273,0.2126856,-0.45402923,0.015458865,0.14584121
"335",0.60939824,0.68604859,0.70686788,0.77057508,0.89959515,1.8207935,0.14992846,-0.54421095,0.030726241,0.14020403
"336",0.68814383,0.70084921,0.7614722,0.85557005,0.91072471,1.6721928,0.11816364,-0.48825586,0.020529483,0.14622783
"337",0.73410571,0.69390255,0.74836061,0.79533405,0.94145339,1.552737,0.11215587,-0.50409162,0.023052814,0.14564626
"338",0.6113531,0.69177934,0.66735602,0.88678154,0.83761376,1.5629154,0.14308103,-0.47183663,0.028897059,0.15435573
"339",0.7481629,0.72684275,0.77176957,0.82570962,0.91804049,1.5397136,0.17926173,-0.48324696,0.018829571,0.16050397
"340",0.65575678,0.71994124,0.7719471,0.86119994,0.90119934,1.4509541,0.18235322,-0.57678405,0.019015866,0.1665469
"341",0.65693323,0.67859896,0.66514423,0.8701344,0.83152676,1.6464588,0.24988033,-0.46651367,0.015386871,0.16305497
"342",0.65881345,0.71581177,0.78780985,0.87155919,0.96451224,1.475399,0.23577874,-0.45080425,0.021336643,0.16199203
"343",0.65583463,0.61614468,0.66547024,0.83350088,0.78344935,1.1956179,0.27496127,-0.38889606,0.021217707,0.15837675
"344",0.59690091,0.70014356,0.79064543,0.89261555,0.99885671,1.3948454,0.30600938,-0.38606984,0.02261743,0.14358898
"345",0.73038324,0.63315236,0.68200418,0.88473721,0.85280218,1.6231267,0.22087578,-0.37222532,0.022246706,0.13808305
"346",0.6042577,0.73673615,0.77786385,0.86563887,0.95267019,1.7865783,0.17766765,-0.41166597,0.019377184,0.15423056
"347",0.71472109,0.65408593,0.68774406,0.7421157,0.83575347,1.9221907,0.21020454,-0.34546029,0.02138116,0.14855788
"348",0.64639414,0.65996595,0.70043032,0.90455624,0.8844883,2.2045435,0.20446218,-0.31703152,0.034127112,0.14444008
"349",0.61009632,0.67937184,0.73175236,0.7633892,0.86871799,2.0520506,0.32892047,-0.28355375,0.041093486,0.14830907
"350",0.64373802,0.69669486,0.73654691,0.79217209,0.8828869,1.6686376,0.25595074,-0.387567,0.036603132,0.13427503
"351",0.67840052,0.72625894,0.77688134,0.84899508,0.92987835,1.772678,0.24661518,-0.38058049,0.033837763,0.13788196
"352",0.69724855,0.70260877,0.68344486,0.81993008,0.84042137,1.993536,0.24326417,-0.40078981,0.031670628,0.13281176
"353",0.72341634,0.68338601,0.68500533,0.82787201,0.88240206,1.6888545,0.21796421,-0.41421804,0.033497745,0.14090314
"354",0.67902979,0.66949549,0.71485261,0.76545512,0.88849341,1.6213629,0.23756602,-0.39864887,0.031471642,0.14471943
"355",0.67997882,0.75834821,0.78594621,0.78068583,0.91775123,1.4150384,0.29149647,-0.38809234,0.027742942,0.13475286
"356",0.57991605,0.66658436,0.71414186,0.81543778,0.79030682,1.8034226,0.27577673,-0.36154785,0.013098672,0.14180943
"357",0.63964826,0.66175345,0.69010862,0.76495731,0.82814909,1.7285516,0.30842644,-0.37193006,0.010181237,0.14603818
"358",0.67298431,0.6928885,0.72260259,0.74132776,0.9329326,1.6691531,0.41637648,-0.41649947,0.012270099,0.14737528
"359",0.67938689,0.68844483,0.75195817,0.77883668,0.87428026,1.8666398,0.19203468,-0.35637637,0.0079213005,0.15161615
"360",0.66754162,0.72777508,0.682164,0.73225048,0.85413188,1.6882898,0.25152991,-0.29762012,0.0121588,0.14286584
"361",0.6321903,0.65638231,0.76518702,0.8678352,0.87668764,1.5836007,0.44023642,-0.33564354,0.019145582,0.15925266
"362",0.6308007,0.73723588,0.76847504,0.79174899,0.91363116,1.7420161,0.34064212,-0.37827404,0.017436466,0.16327474
"363",0.63354616,0.70769802,0.73235832,0.75616732,0.84859543,1.7898617,0.38930149,-0.37756869,0.017841442,0.17030003
"364",0.70133122,0.71337847,0.70409348,0.86570618,0.91106376,1.706637,0.40660776,-0.33447231,0.019952585,0.15996698
"365",0.64463109,0.73753295,0.69166235,0.86459329,0.90450621,1.7012942,0.34331438,-0.34510489,0.012905041,0.16125085
"366",0.66278362,0.6837284,0.80229264,0.7792223,0.89544418,1.8597378,0.20827915,-0.28271201,0.01114078,0.18524519
"367",0.65834078,0.72554849,0.73419441,0.91437769,0.88702632,2.0788553,0.223492,-0.33126922,0.022921214,0.19118596
"368",0.63102857,0.69024987,0.73751886,0.71845113,0.86124465,1.8927766,0.26891918,-0.39230034,0.049342885,0.17066821
"369",0.63632492,0.70144758,0.73694235,0.75584647,0.95920573,1.9358897,0.26960429,-0.34402512,0.043566238,0.17642597
"370",0.6705939,0.67266358,0.69391072,0.81191965,0.86292285,2.3583347,0.23606821,-0.33729629,0.020895282,0.1698739
"371",0.67702613,0.75403579,0.77925098,0.86430952,0.94877992,1.6211219,0.10926038,-0.3373959,0.017032903,0.18198889
"372",0.6912216,0.7017,0.76095462,0.89531693,0.89753154,1.5637448,0.096171297,-0.33292077,0.016788896,0.17813838
"373",0.6402128,0.67906205,0.68296826,0.86511549,0.88755844,1.512989,0.19203622,-0.25323234,0.022856997,0.1938757
"374",0.6895564,0.68496663,0.72476306,0.84242735,0.91362423,1.6467495,0.16905832,-0.23574063,0.025484154,0.1857812
"375",0.68098658,0.70903695,0.72457348,0.81619732,0.87850603,1.5779602,0.084514543,-0.24888861,0.029504698,0.19090729
"376",0.69067233,0.73619379,0.7445248,0.77296526,0.90334054,1.7683077,0.16232174,-0.2704141,0.025753579,0.18529177
"377",0.65661004,0.69928519,0.74251405,0.81815333,0.84989956,1.6671233,0.12437573,-0.30289664,0.047987834,0.15113783
"378",0.66667325,0.65978603,0.67716932,0.83878377,0.88726002,1.7510284,0.19851047,-0.32311267,0.04661358,0.14927867
"379",0.74415578,0.75383082,0.74419134,0.81686371,0.92770703,1.3467028,0.089136824,-0.42855593,0.056278491,0.14976203
"380",0.70328071,0.72000423,0.69825837,0.8035977,0.89100312,1.3084646,0.093106356,-0.45241869,0.049891618,0.15127583
"381",0.70253404,0.72853596,0.72052684,0.89834998,0.92602271,1.1360892,0.24464478,-0.33570349,0.040830585,0.17086273
"382",0.71151034,0.70122723,0.74145186,0.82609358,0.86934494,1.1913764,0.21390673,-0.28484684,0.03420268,0.16755993
"383",0.68669314,0.70720825,0.71052666,0.85535102,0.8508992,1.2966891,0.2653666,-0.25915889,0.029392622,0.17057997
"384",0.73029088,0.70636511,0.7317321,0.85977257,0.79434525,1.2685983,0.2386488,-0.26941403,0.026838412,0.17524689
"385",0.62825098,0.69245399,0.69940061,0.7919943,0.92572665,1.3658845,0.2345124,-0.31585368,0.030019586,0.15628058
"386",0.71851918,0.74137716,0.76765847,0.82459568,0.84920967,1.5980965,0.22091085,-0.20025411,0.017487705,0.1665274
"387",0.66018938,0.68971735,0.7362563,0.89337793,0.84616383,1.7803636,0.24369543,-0.21816361,0.01245588,0.15439812
"388",0.64834301,0.7168615,0.7403811,0.79321131,0.9104066,1.7462971,0.140291,-0.23543176,0.011449516,0.16817977
